,Item,venfis,venfin,itens,itens_dist,datas,estoque,recencia,revendeu_prox_mes,ref_prev
2118,UP210-R4-08005 TOROIDAL 4C D=8X20X60X8 R0.5,2,129.68,1,1,28.0,5.0,196,0,2021-12-01
2119,UP210-R4-08005 TOROIDAL 4C D=8X20X60X8 R0.5,5,2194695.0,3,1,56.0,3.0,246,0,2021-12-01
2120,UP210-R4-08005 TOROIDAL 4C D=8X20X60X8 R0.5,2,129.68,1,1,28.0,0.0,91,0,2021-12-01
2121,UP210-R4-10005 TOROIDAL 4C D=10X25X75X10 R0.5,2,198.56,1,1,28.0,0.0,294,0,2021-12-01
2122,UP210-R4-10005 TOROIDAL 4C D=10X25X75X10 R0.5,10,182.02,1,1,28.0,18.0,321,0,2021-12-01
2123,UP210-R4-10005 TOROIDAL 4C D=10X25X75X10 R0.5,1,223.4,1,1,28.0,0.0,149,0,2021-12-01
2124,UP210-R4-10005 TOROIDAL 4C D=10X25X75X10 R0.5,2,446.8,2,1,56.0,1.0,166,0,2021-12-01
2125,UP210-R4-10005 TOROIDAL 4C D=10X25X75X10 R0.5,2,409.56,2,1,56.0,3.0,184,0,2021-12-01
2126,UP210-R4-10005 TOROIDAL 4C D=10X25X75X10 R0.5,1,210.36,1,1,28.0,0.0,13,0,2021-12-01
2127,UP210-R4-12005 TOROIDAL 4C D=12X30X75X12 R0.5,1,261.49,1,1,28.0,3.0,154,1,2021-12-01
2128,UP210-R4-12005 TOROIDAL 4C D=12X30X75X12 R0.5,1,261.49,1,1,28.0,4.0,184,1,2021-12-01
2129,UP210-R4-12005 TOROIDAL 4C D=12X30X75X12 R0.5,2,255673.0,1,1,28.0,5.0,260,1,2021-12-01
2130,UP210-R4-12005 TOROIDAL 4C D=12X30X75X12 R0.5,1,287639.0,1,1,28.0,5.0,19,1,2021-12-01
2131,UP210-R4-12005 TOROIDAL 4C D=12X30X75X12 R0.5,1,287639.0,1,1,28.0,2.0,54,1,2021-12-01
2132,UP210-R4-16010 TOROIDAL 4C D=16X36X100X16 R1,3,425.0,1,1,28.0,0.0,184,0,2021-12-01
2133,UP210-R4-16010 TOROIDAL 4C D=16X36X100X16 R1,5,335.0,1,1,28.0,3.0,264,0,2021-12-01
2134,UP210-RH4-06010 TOROIDAL 4C D=6X16X75X6 R1,5,145.0,1,1,60.0,0.0,91,0,2021-12-01
2135,UP210-RH4-08005 TOROIDAL 4C D=8X20X100X8 R0.5,1,112015.0,1,1,28.0,3.0,310,0,2021-12-01
2136,UP210-RH4-08005 TOROIDAL 4C D=8X20X100X8 R0.5,1,159.64,1,1,28.0,0.0,176,0,2021-12-01
2137,UP210-RH4-10005 TOROIDAL 4C D=10X25X100X10 R0.5,2,247014.0,1,1,28.0,4.0,99,1,2021-12-01
2138,UP210-RH4-10005 TOROIDAL 4C D=10X25X100X10 R0.5,1,205845.0,1,1,28.0,3.0,54,1,2021-12-01
2139,UP210-S2-18040 RETA 2C D=18X40X100X18,2,530.27,1,1,45.0,0.0,246,0,2021-12-01
2140,UP210-S4-01003 RETA 4C D=1X3X50X4,1,45.31,1,1,28.0,9.0,121,0,2021-12-01
2141,UP210-S4-01003 RETA 4C D=1X3X50X4,3,45.53,1,1,0.0,6.0,7,0,2021-12-01
2142,UP210-S4-01505 RETA 4C D=1.5X5X50X40,1,45.31,1,1,28.0,0.0,121,0,2021-12-01
2143,UP210-S4-01505 RETA 4C D=1.5X5X50X40,1,45.31,1,1,28.0,0.0,149,0,2021-12-01
2144,UP210-S4-02006 RETA 4C D=2X6X50X4,2,43.23,1,1,28.0,5.0,217,0,2021-12-01
2145,UP210-S4-02006 RETA 4C D=2X6X50X4,1,45.31,1,1,28.0,3.0,121,0,2021-12-01
2146,UP210-S4-02006 RETA 4C D=2X6X50X4,2,41.83,1,1,28.0,7.0,294,0,2021-12-01
2147,UP210-S4-02006 RETA 4C D=2X6X50X4,1,53.81,1,1,28.0,4.0,154,0,2021-12-01
2148,UP210-S4-02508 RETA 4C D=2.5X8X50X4,2,43.23,1,1,28.0,0.0,217,0,2021-12-01
2149,UP210-S4-02508 RETA 4C D=2.5X8X50X4,2,38346.0,1,1,45.0,1.0,329,0,2021-12-01
2150,UP210-S4-03009 RETA 4C D=3X9X50X4,4,85.06,2,1,56.0,9.0,217,1,2021-12-01
2151,UP210-S4-03009 RETA 4C D=3X9X50X4,1,45.31,1,1,28.0,2.0,121,1,2021-12-01
2152,UP210-S4-03009 RETA 4C D=3X9X50X4,2,57.95,1,1,0.0,3.0,166,1,2021-12-01
2153,UP210-S4-03009 RETA 4C D=3X9X50X4,4,86.93,2,1,58.0,5.0,196,1,2021-12-01
2154,UP210-S4-03009 RETA 4C D=3X9X50X4,5,41.4,1,1,28.0,12.0,13,1,2021-12-01
2155,UP210-S4-04011 RETA 4C D=4X11X50X4,10,165.24,4,1,84.0,2.0,215,1,2021-12-01
2156,UP210-S4-04011 RETA 4C D=4X11X50X4,2,41.83,1,1,28.0,17.0,279,1,2021-12-01
2157,UP210-S4-04011 RETA 4C D=4X11X50X4,1,45.31,1,1,28.0,1.0,149,1,2021-12-01
2158,UP210-S4-04011 RETA 4C D=4X11X50X4,2,84.0,2,1,56.0,11.0,264,1,2021-12-01
2159,UP210-S4-04011 RETA 4C D=4X11X50X4,11,128.95,3,1,84.0,6.0,2,1,2021-12-01
2160,UP210-S4-05013 RETA 4C D=5X13X50X6,1,63.0,1,1,30.0,18.0,93,1,2021-12-01
2161,UP210-S4-05013 RETA 4C D=5X13X50X6,2,57.87,1,1,28.0,4.0,279,1,2021-12-01
2162,UP210-S4-05013 RETA 4C D=5X13X50X6,3,57.87,1,1,28.0,8.0,274,1,2021-12-01
2163,UP210-S4-05013 RETA 4C D=5X13X50X6,4,62.99,1,1,0.0,5.0,13,1,2021-12-01
2164,UP210-S4-05013 RETA 4C D=5X13X50X6,2,125.68,2,1,56.0,13.0,33,1,2021-12-01
2165,UP210-S4-05013 RETA 4C D=5X13X50X6,3,62.99,1,1,0.0,15.0,76,1,2021-12-01
2166,UP210-S4-06016 RETA 4C D=6X16X50X6,3,112.83,2,1,56.0,0.0,215,1,2021-12-01
2167,UP210-S4-06016 RETA 4C D=6X16X50X6,2,57.86,1,1,28.0,4.0,279,1,2021-12-01
2168,UP210-S4-06016 RETA 4C D=6X16X50X6,2,103.08,2,1,56.0,10.0,317,1,2021-12-01
2169,UP210-S4-06016 RETA 4C D=6X16X50X6,2,57.86,1,1,28.0,0.0,132,1,2021-12-01
2170,UP210-S4-06016 RETA 4C D=6X16X50X6,5,58032.76,4,1,114.0,3.0,251,1,2021-12-01
2171,UP210-S4-06016 RETA 4C D=6X16X50X6,3,68775.27,2,1,58.0,17.0,1,1,2021-12-01
2172,UP210-S4-06016 RETA 4C D=6X16X50X6,10,57265.0,1,1,28.0,0.0,83,1,2021-12-01
2173,UP210-S4-07020 RETA 4C D=7X20X60X8,2,103.67,1,1,28.0,17.0,279,0,2021-12-01
2174,UP210-S4-07020 RETA 4C D=7X20X60X8,7,123225.59,2,1,56.0,10.0,135,0,2021-12-01
2175,UP210-S4-07020 RETA 4C D=7X20X60X8,1,123102.0,1,1,28.0,9.0,61,0,2021-12-01
2176,UP210-S4-08020 RETA 4C D=8X20X60X8,2,103.67,1,1,28.0,4.0,279,1,2021-12-01
2177,UP210-S4-08020 RETA 4C D=8X20X60X8,1,91.57,1,1,28.0,13.0,327,1,2021-12-01
2178,UP210-S4-08020 RETA 4C D=8X20X60X8,3,103.67,1,1,28.0,1.0,275,1,2021-12-01
2179,UP210-S4-08020 RETA 4C D=8X20X60X8,11,576.09,5,1,140.0,17.0,2,1,2021-12-01
2180,UP210-S4-08020 RETA 4C D=8X20X60X8,3,211.43,2,1,56.0,28.0,40,1,2021-12-01
2181,UP210-S4-08020 RETA 4C D=8X20X60X8,3,112.84,1,1,28.0,35.0,82,1,2021-12-01
2182,UP210-S4-10025 RETA 4C D=10X25X75X10,2,180.38,1,1,28.0,0.0,279,1,2021-12-01
2183,UP210-S4-10025 RETA 4C D=10X25X75X10,5,380.22,2,1,56.0,7.0,2,1,2021-12-01
2184,UP210-S4-10025 RETA 4C D=10X25X75X10,1,196.36,1,1,28.0,2.0,54,1,2021-12-01
2185,UP210-S4-10025 RETA 4C D=10X25X75X10,3,214402.36,2,1,56.0,3.0,63,1,2021-12-01
2186,UP210-S4-12030 RETA 4C D=12X30X75X12,1,215.0,1,1,28.0,6.0,292,0,2021-12-01
2187,UP210-S4-12030 RETA 4C D=12X30X75X12,2,216.54,1,1,28.0,0.0,184,0,2021-12-01
2188,UP210-S4-12030 RETA 4C D=12X30X75X12,4,423.46,2,1,58.0,2.0,245,0,2021-12-01
2189,UP210-S4-12030 RETA 4C D=12X30X75X12,8,511.23,3,1,84.0,9.0,2,0,2021-12-01
2190,UP210-S4-12030 RETA 4C D=12X30X75X12,3,216.54,1,1,28.0,0.0,83,0,2021-12-01
2191,UP210-S4-16036 RETA 4C D=16X36X100X16,3,318.0,1,1,28.0,0.0,296,0,2021-12-01
2192,UP210-S4-16036 RETA 4C D=16X36X100X16,5,356.76,1,1,28.0,10.0,23,0,2021-12-01
2193,UP210-S4-20045 RETA 4C D=20X45X100X20,1,657.16,1,1,28.0,1.0,279,0,2021-12-01
2194,UP210-S4-20045 RETA 4C D=20X45X100X20,1,672095.0,1,1,28.0,0.0,154,0,2021-12-01
2195,UP210-SH4-12035 RETA 4C D=12X35X100X12,1,247.31,1,1,28.0,0.0,118,0,2021-12-01
2196,UP210-SH4-12035 RETA 4C D=12X35X100X12,1,274.79,1,1,28.0,0.0,279,0,2021-12-01
2197,VBMT160404-GP-GP1115,10,406615.0,1,1,28.0,29.0,2,0,2021-12-01
2198,VBMT160408-GP-GP1225,10,40.66,1,1,28.0,0.0,107,0,2021-12-01
2199,VCGT110304-AK H01,10,31.29,1,1,28.0,0.0,92,0,2021-12-01
2200,VCGT160404-AK AL01,10,38.43,1,1,28.0,0.0,92,0,2021-12-01
2201,VCGX160404-AL-GN9120,9,16.4,1,1,28.0,0.0,299,0,2021-12-01
2202,VCMT110308-GP-GM1125,9,33.42,1,1,0.0,10.0,55,0,2021-12-01
2203,VDI 30 - PORTA PINCA ER-25,4,857.31,1,1,28.0,1.0,289,0,2021-12-01
2204,VDI 30 - PORTA PINCA ER-25,1,857.31,1,1,28.0,0.0,275,0,2021-12-01
2205,VDI 30 - PORTA PINCA ER-25,1,890.9,1,1,28.0,0.0,44,0,2021-12-01
2206,"VDI 40 - FRONTAL DIREITO (H1= 25,00MM)",5,952.63,1,1,28.0,0.0,142,0,2021-12-01
2207,"VDI 40 - LATERAL DIREITO (H1= 25,00MM)",4,815.02,1,1,28.0,0.0,142,0,2021-12-01
2208,VDI 40 - PORTA PINCA ER-40,2,1073.56,1,1,28.0,0.0,133,0,2021-12-01
2209,VDS201A14200 WU25PD D=14.2 3XD SEM REFRI,1,580.58,1,1,28.0,0.0,275,0,2021-12-01
2210,VDS202A04500 WU25PD D=4.5 5XD SEM REFRI,2,199.29,1,1,28.0,0.0,148,0,2021-12-01
2211,VDS202A06200 WU25PD D=6.2 5XD SEM REFRI,2,209.38,2,1,56.0,1.0,292,0,2021-12-01
2212,VDS202A06200 WU25PD D=6.2 5XD SEM REFRI,1,124.37,1,1,28.0,1.0,330,0,2021-12-01
2213,VDS202A06600 WU25PD D=6.6 5XD SEM REFRI,2,191.0,1,1,35.0,0.0,114,0,2021-12-01
2214,VDS202A09500 WU25PD D=9.5 5XD SEM REFRI,1,238.17,1,1,28.0,0.0,294,0,2021-12-01
2215,VDS402A06300 WU25PD D=6.3 5XD COM REFRI,1,195.34,1,1,28.0,0.0,288,0,2021-12-01
2216,VNMG12T304-I TN8135,20,45.64,1,1,0.0,0.0,246,0,2021-12-01
2217,VNMG12T304-NF KBC252,20,49.65,1,1,0.0,0.0,26,0,2021-12-01
2218,VNMG160404-LM-GM3225,10,34.8,1,1,0.0,0.0,198,1,2021-12-01
2219,VNMG160408-2P TN20K,1,31.27,1,1,0.0,0.0,288,0,2021-12-01
2220,VNMG160408-NN SF10,10,37.0,1,1,28.0,0.0,217,0,2021-12-01
2221,VNMG160408RH WP25CT,5,29.9,1,1,28.0,0.0,279,0,2021-12-01
2222,VSM490D050Z04S22XN10 D=50 XNPU10,1,348.0,1,1,28.0,0.0,245,0,2021-12-01
2223,"VTSFT-TC6512 WU41EG M5X0,8 DIN 376 6H C FURO CEGO",2,98.0,1,1,28.0,2.0,233,0,2021-12-01
2224,VTSFT-TC6514 WP49EG M6X1 DIN371 6H C FURO CEGO,6,70.0,1,1,28.0,0.0,292,0,2021-12-01
2225,"VTSFT-TC6528 WP49EG M12X1,75 DIN376 6H C FURO CEGO",3,275.9,2,1,56.0,0.0,292,0,2021-12-01
2226,"VTSFT-TC6550 WP49EG M10X1,5 DIN371 6H C FURO CEGO",5,80.0,1,1,28.0,0.0,292,0,2021-12-01
2227,VTSFT6019 WU41EG 5/16-18 UNC 2B 3F D371 C FURO CEGO,1,146034.0,1,1,28.0,0.0,184,0,2021-12-01
2228,VTSPO6510 WP49EG M3 ISO2 (6H) 2F DIN371 B FURO PASSANTE,1,764055.0,1,1,28.0,3.0,212,0,2021-12-01
2229,VTSPO6517 WP49EG M6 ISO2 (6H) 3F DIN371 B FURO PASSANTE,5,70.0,1,1,28.0,0.0,292,0,2021-12-01
2230,VTSPO6531 WP49EG M12 ISO2 (6H) 3F DIN376 B FURO PASSANTE,1,120.0,1,1,28.0,0.0,292,0,2021-12-01
2231,VTSPO6533 WP49EG M14 ISO2 (6H) 3F DIN376 B FURO PASSANTE,1,189621.0,1,1,28.0,1.0,212,0,2021-12-01
2232,VTSPO6535 WP49EG M16 ISO2 (6H) 3F DIN376 B FURO PASSANTE,2,2631555.0,1,1,28.0,1.0,212,0,2021-12-01
2233,VTSPO9019 WP49EG M5/8-11 2B 3F SP PLUG DIN/ANSI HSS-E FURO PASSANTE,1,1871145.0,1,1,28.0,0.0,212,0,2021-12-01
2234,WBGT020104L-P-GS3125,10,43.46,1,1,28.0,0.0,309,0,2021-12-01
2235,WCMX050208-FN KBG202 KCT,10,22.5,1,1,30.0,0.0,183,0,2021-12-01
2236,WCMX050208-FN KBG202 KCT,10,22.5,1,1,30.0,0.0,275,0,2021-12-01
2237,WCMX050308-FN HS5231,5,22.5,1,1,30.0,0.0,306,0,2021-12-01
2238,WCMX050308-NN LT30,10,22.5,1,1,30.0,10.0,92,0,2021-12-01
2239,WCMX06T308R-PG KBG202,10,41.58,1,1,28.0,0.0,230,0,2021-12-01
2240,WCMX06T308R-PG KBG202,10,38.81,1,1,30.0,0.0,15,0,2021-12-01
2241,WCMX06T308R-PG KBG202,10,38.81,1,1,30.0,0.0,57,0,2021-12-01
2242,WCT515 PINO WTJN16,2,22.0,1,1,28.0,2.0,26,0,2021-12-01
2243,WCT618 PINO WNMG08,3,9.0,1,1,28.0,0.0,63,0,2021-12-01
2244,WMTC015R12CM08 WU25PT,10,57.14,1,1,28.0,0.0,315,0,2021-12-01
2245,WMTC020R12CM08 WU25PT,10,57.14,1,1,28.0,0.0,315,0,2021-12-01
2246,WMTR400M4PPC WU25PT,8,55.47,1,1,30.0,0.0,279,0,2021-12-01
2247,WMTSL 2525 M322,1,309.6,1,1,28.0,0.0,154,0,2021-12-01
2248,WMTSR 2525 M322,1,297.15,1,1,28.0,0.0,212,0,2021-12-01
2249,WNGU080608 (XNEX080608-ME09 AX325U),20,63.65,1,1,28.0,10.0,28,0,2021-12-01
2250,WNGU080608 (XNEX080608-ME09 AX325U),50,202.63,3,1,84.0,10.0,69,0,2021-12-01
2251,WNGU080608-GH-GS4130,10,41.83,1,1,28.0,0.0,63,0,2021-12-01
2252,WNGU080608-GM-GA4230,10,70.01,1,1,28.0,20.0,230,0,2021-12-01
2253,WNGU080608-GM-GA4230,6,70.01,1,1,28.0,40.0,278,0,2021-12-01
2254,WNGU080608-GM-GA4230,10,63.65,1,1,28.0,10.0,205,0,2021-12-01
2255,WNGU080608-GM-GA4230,30,65.89,1,1,28.0,10.0,21,0,2021-12-01
2256,WNGU080608-GM-GS4130,10,69.87,1,1,28.0,10.0,126,0,2021-12-01
2257,WNMA080416-GK1115,8,32.0,1,1,28.0,0.0,211,0,2021-12-01
2258,WNMG060404-QF-GP1115,10,27.37,1,1,35.0,20.0,275,0,2021-12-01
2259,WNMG060404-QF-GP1115,8,26.13,1,1,30.0,30.0,23,0,2021-12-01
2260,WNMG060404-QF-GP1115,10,20.67,1,1,30.0,10.0,62,0,2021-12-01
2261,WNMG060408-GM-GP1225,10,25.9,1,1,28.0,40.0,225,1,2021-12-01
2262,WNMG060408-GM-GP1225,10,25116.0,1,1,28.0,0.0,92,1,2021-12-01
2263,WNMG060408-GM-GP1225,20,30.79,1,1,0.0,10.0,279,1,2021-12-01
2264,WNMG060408-GM-GP1225,20,47.88,2,1,30.0,10.0,154,1,2021-12-01
2265,WNMG060408-GM-GP1225,10,25116.0,1,1,28.0,30.0,184,1,2021-12-01
2266,WNMG060408-GM-GP1225,10,25.9,1,1,28.0,0.0,275,1,2021-12-01
2267,WNMG060408-GM-GP1225,50,100.84,4,1,86.0,80.0,1,1,2021-12-01
2268,WNMG060408-HK-GK1115,30,43.28,2,1,56.0,0.0,323,0,2021-12-01
2269,WNMG060408-HK-GK1115,10,24.1,1,1,28.0,0.0,175,0,2021-12-01
2270,WNMG060408-HK-GK1115,30,24.1,1,1,28.0,0.0,8,0,2021-12-01
2271,WNMG060408-NN SF10,20,48.040000000000006,2,1,65.0,0.0,92,0,2021-12-01
2272,WNMG060408-QF-GP1115,10,28.31,1,1,0.0,0.0,168,0,2021-12-01
2273,WNMG060408-QM-GP1105,10,21.78,1,1,30.0,0.0,1,0,2021-12-01
2274,WNMG060408-QM-GP1115,29,69.25,3,1,86.0,10.0,226,0,2021-12-01
2275,WNMG060408-QM-GP1115,10,22.68,1,1,28.0,50.0,301,0,2021-12-01
2276,WNMG060408-QM-GP1115,10,20.67,1,1,30.0,70.0,306,0,2021-12-01
2277,WNMG060408-QM-GP1115,10,21775.0,1,1,30.0,0.0,183,0,2021-12-01
2278,WNMG060408-QM-GP1115,20,45.36,2,1,56.0,30.0,266,0,2021-12-01
2279,WNMG060408-QM-GP1115,10,21.78,1,1,30.0,80.0,1,0,2021-12-01
2280,WNMG06T308-HK-GK1130,10,19.24,1,1,28.0,29.0,161,0,2021-12-01
2281,WNMG06T308-HK-GK1130,30,18.0,1,1,28.0,10.0,258,0,2021-12-01
2282,WNMG06T308-HK-GK1130,28,24.1,1,1,28.0,21.0,35,0,2021-12-01
2283,WNMG080404-QF-GP1115,10,31188.0,1,1,28.0,0.0,21,0,2021-12-01
2284,WNMG080404-QF-GP1115,10,31188.0,1,1,28.0,10.0,61,0,2021-12-01
2285,WNMG080404-QM-GP1225,10,30.92,1,1,28.0,20.0,260,0,2021-12-01
2286,WNMG080408-EF YBG205,10,34.47,1,1,28.0,0.0,91,0,2021-12-01
2287,WNMG080408-HK-GK1125,20,27.0,1,1,28.0,0.0,261,0,2021-12-01
2288,WNMG080408-HK-GK1125,10,31.19,1,1,28.0,30.0,2,0,2021-12-01
2289,WNMG080408-PM-UN6020,10,28.01,1,1,28.0,0.0,166,0,2021-12-01
2290,WNMG080408-QM-GP1225,9,28.01,1,1,0.0,11.0,225,0,2021-12-01
2291,WNMG080408-QM-GP1225,30,38.25,3,1,84.0,20.0,286,0,2021-12-01
2292,WNMG080408-QM-GP1225,10,12.75,1,1,28.0,1.0,329,0,2021-12-01
2293,WNMG080408-QM-GP1225,10,28.01,1,1,28.0,1.0,209,0,2021-12-01
2294,WNMG080408-SM-GM1125,10,27.5,1,1,0.0,10.0,27,0,2021-12-01
2295,WNMG080408-SM-GM3225,20,12.75,1,1,28.0,0.0,324,0,2021-12-01
2296,WNMG080408-YF-GM3225,8,25.9,1,1,28.0,9.0,92,0,2021-12-01
2297,WNMG080408-YF-GM3225,10,28.0,1,1,28.0,10.0,246,0,2021-12-01
2298,WNMG080408R-M WS8125,8,23.52,1,1,28.0,0.0,198,0,2021-12-01
2299,WOEJ080412SRMM WP25PM,10,68.61,1,1,28.0,0.0,163,0,2021-12-01
2300,WOEJ080412SRMM WP40PM,10,76.32,1,1,28.0,0.0,260,0,2021-12-01
2301,XDMT090308 OP1215,140,141.02,6,1,140.0,120.0,215,1,2021-12-01
2302,XDMT090308 OP1215,80,67.95,3,1,56.0,0.0,279,1,2021-12-01
2303,XDMT090308 OP1215,20,22.5,1,1,28.0,90.0,327,1,2021-12-01
2304,XDMT090308 OP1215,120,117.7,5,1,140.0,30.0,155,1,2021-12-01
2305,XDMT090308 OP1215,70,70.32,3,1,56.0,50.0,195,1,2021-12-01
2306,XDMT090308 OP1215,80,92.58,4,1,112.0,90.0,247,1,2021-12-01
2307,XDMT090308 OP1215,30,51.05,2,1,56.0,30.0,1,1,2021-12-01
2308,XDMT090308 OP1215,26,50.1,2,1,56.0,60.0,35,1,2021-12-01
2309,XDMT090308 OP1215,60,46.45,2,1,28.0,0.0,76,1,2021-12-01
2310,XDMT090308-HX PA120,130,51.0,2,1,28.0,0.0,92,1,2021-12-01
2311,XDMT090308-HX PA120,50,51.9,2,1,56.0,0.0,33,1,2021-12-01
2312,XDMT090308-HX PA120,40,51.0,2,1,56.0,0.0,64,1,2021-12-01
2313,XNGU100408ERML WU10PM,10,40.0,1,1,28.0,0.0,118,0,2021-12-01
2314,XNGU100408ERML WU10PM,20,46.62,1,1,35.0,20.0,205,0,2021-12-01
2315,XNGU100408ERML WU10PM,10,29.43,1,1,28.0,40.0,254,0,2021-12-01
2316,XNGU15T608ERALP WN25PM,10,125.0,1,1,35.0,0.0,251,0,2021-12-01
2317,XNPU15T608SRMM WP40PM,40,90.26,1,1,28.0,0.0,233,0,2021-12-01
0,-,3,127.5,1,1,28.0,0.0,278,0,2022-01-01
1,11ER030M D=3,3,27.52,1,1,28.0,0.0,235,0,2022-01-01
2,11ER040M D=4,10,27.52,1,1,28.0,0.0,235,0,2022-01-01
3,11ER060M D=6,10,27.52,1,1,28.0,0.0,235,0,2022-01-01
4,11ER060M D=6,5,38.35,1,1,60.0,0.0,33,0,2022-01-01
5,"11ER065M D=6,5",5,38.35,1,1,60.0,0.0,33,0,2022-01-01
6,11ER070M D=7,5,38.35,1,1,60.0,0.0,33,0,2022-01-01
7,11IRAG60 (RT11 01NA60 YBG205),10,44.82,1,1,28.0,0.0,128,0,2022-01-01
8,16ER010M ER D=1,2,57.97,1,1,0.0,0.0,79,0,2022-01-01
9,16ER020M ER D=2,4,57.97,1,1,0.0,0.0,79,0,2022-01-01
10,16ER030M ER D=3,8,38.35,1,1,0.0,0.0,79,0,2022-01-01
11,16ER040M ER D=4,3,33.64,1,1,28.0,0.0,268,0,2022-01-01
12,16ER040M ER D=4,1,35.15,1,1,28.0,0.0,166,0,2022-01-01
13,16ER040M ER D=4,10,27.52,1,1,28.0,0.0,235,0,2022-01-01
14,16ER050M ER D=5,4,38.35,1,1,28.0,0.0,103,0,2022-01-01
15,16ER060M ER D=6,3,33.64,1,1,28.0,0.0,268,0,2022-01-01
16,16ER060M ER D=6,10,27.52,1,1,28.0,0.0,235,0,2022-01-01
17,16ER080M ER D=8,10,27.52,1,1,28.0,0.0,235,0,2022-01-01
18,16ER080M ER D=8,2,415415.0,1,1,28.0,0.0,40,0,2022-01-01
19,16ER080M ER D=8,2,38.35,1,1,28.0,0.0,103,0,2022-01-01
20,16ER100M ER D=10,6,27.52,1,1,28.0,0.0,235,0,2022-01-01
21,16ER100M ER D=10,2,415415.0,1,1,28.0,0.0,40,0,2022-01-01
22,16ER100M ER D=10,2,38.35,1,1,28.0,0.0,103,0,2022-01-01
23,16ERAG55 HS5125,5,33.2,1,1,28.0,0.0,282,0,2022-01-01
24,16ERAG60-TC-GM3225,20,60.68,2,1,28.0,10.0,248,1,2022-01-01
25,16ERAG60-TC-GM3225,10,32.27,1,1,30.0,7.0,152,1,2022-01-01
26,16ERAG60-TC-GM3225,20,32384.27,2,1,30.0,17.0,10,1,2022-01-01
27,16ERAG60-TC-GM3225,10,29.05,1,1,28.0,10.0,312,1,2022-01-01
28,16ERAG60-TC-GM3225,20,29084.27,2,1,58.0,42.0,337,1,2022-01-01
29,16ERAG60-TC-GM3225,20,35080.27,2,1,58.0,17.0,185,1,2022-01-01
30,16ERAG60-TC-GM3225,33,95.37,3,1,86.0,37.0,220,1,2022-01-01
31,16ERAG60-TC-GM3225,10,32.27,1,1,30.0,40.0,306,1,2022-01-01
32,16ERAG60-TC-GM3225,10,32.27,1,1,30.0,67.0,32,1,2022-01-01
33,16ERAG60-TC-GM3225,20,65.75,2,1,30.0,37.0,93,1,2022-01-01
34,16IRAG60 (RT16.01N-AG60PB YBG205),10,38544.0,1,1,28.0,10.0,123,0,2022-01-01
35,16IRAG60 AS300,10,32.27,1,1,30.0,0.0,123,0,2022-01-01
36,16IRAG60-TC-GM3225,20,61.32000000000001,2,1,30.0,30.0,256,1,2022-01-01
37,16IRAG60-TC-GM3225,10,32352.0,1,1,0.0,17.0,26,1,2022-01-01
38,16IRAG60-TC-GM3225,10,29.7,1,1,28.0,40.0,341,1,2022-01-01
39,16IRAG60-TC-GM3225,10,33.48,1,1,0.0,0.0,179,1,2022-01-01
40,16IRAG60-TC-GM3225,10,32.27,1,1,30.0,10.0,185,1,2022-01-01
41,16IRAG60-TC-GM3225,10,47.74,1,1,28.0,20.0,236,1,2022-01-01
42,16IRAG60-TC-GM3225,10,32.27,1,1,30.0,40.0,306,1,2022-01-01
43,16IRAG60-TC-GM3225,10,32.27,1,1,30.0,60.0,32,1,2022-01-01
44,16IRAG60-TC-GM3225,20,65.83,2,1,28.0,30.0,94,1,2022-01-01
45,171.35.851 CALCO DNMG1605,1,23.4,1,1,0.0,0.0,152,0,2022-01-01
46,174.3.841 ALAVANCA,3,19.8,1,1,28.0,0.0,123,0,2022-01-01
47,174.3.847 ALAVANCA DNMG1605,1,19.5,1,1,0.0,0.0,152,0,2022-01-01
48,"193.492 PARAFUSO M4 - HN07/09, BD07, RN12 , XN15",10,17.93,1,1,45.0,0.0,310,0,2022-01-01
49,20ER120M ER D=12,1,38346.0,1,1,30.0,0.0,214,0,2022-01-01
50,20ER130M ER D=13,1,38346.0,1,1,30.0,0.0,214,0,2022-01-01
51,20SMC120M D=12,1,160.0,1,1,28.0,0.0,323,0,2022-01-01
52,22ERN60-TC-GM3225,10,38.6,1,1,0.0,0.0,17,0,2022-01-01
53,22ERN60-TC-GM3225,10,18.98,1,1,28.0,0.0,305,0,2022-01-01
54,25ER030M ER D=3,2,38166.0,1,1,28.0,0.0,236,0,2022-01-01
55,25ER050M ER D=5,2,38346.0,1,1,28.0,0.0,236,0,2022-01-01
56,25ER070M ER D=7,2,38346.0,1,1,28.0,0.0,236,0,2022-01-01
57,25ER090M ER D=9,2,38346.0,1,1,28.0,0.0,236,0,2022-01-01
58,25ER100M ER D=10,1,40284.0,1,1,28.0,0.0,75,0,2022-01-01
59,25ER110M ER D=11,2,38346.0,1,1,28.0,0.0,236,0,2022-01-01
60,25ER120M ER D=12,2,40.28,1,1,28.0,0.0,58,0,2022-01-01
61,25ER120M ER D=12,1,40.28,1,1,28.0,0.0,75,0,2022-01-01
62,25ER140M ER D=14,1,38.35,1,1,30.0,0.0,185,0,2022-01-01
63,25ER140M ER D=14,1,38.35,1,1,30.0,0.0,243,0,2022-01-01
64,25OZ040M OZ D=4,1,60.58,1,1,0.0,0.0,248,0,2022-01-01
65,32ER030M ER D=3,2,36.73,1,1,28.0,0.0,326,0,2022-01-01
66,32ER030M ER D=3,2,37.46,1,1,28.0,0.0,355,0,2022-01-01
