,cod_original,produto,preco_entrada,disponivel,total,data
773,29777.0,16IRAG60 (RT16.01N-AG60PB YBG205),10.0,19.15,191.5,2021-12-01
774,208B,FRESA ESFERICA 55HRC 2C D=3MMX6X3X50,1.0,21.0,21.0,2021-12-01
775,234B,"FRESA TOROIDAL 55HRC 4C D=4MMX10X4X50 R0,5",3.0,25.5,76.5,2021-12-01
776,100.150.0967,GHD-145-4D-FC20-Q04SHB D=14.5 4XD QPMG040204,1.0,875.87,875.87,2021-12-01
777,260821.0,CNHT070408 RW202NCM (BLUE),10.0,28.7,287.0,2021-12-01
778,310821.0,TPKR1603PPR-EM TT8020,20.0,15.22,304.4,2021-12-01
779,100.130.0108,UP210-BH2-02004 ESFERICA 2C D=2X4X75X4,5.0,38.36,191.8,2021-12-01
780,100.130.0110,UP210-BH2-03006 ESFERICA 2C D=3X6X75X4,5.0,38.36,191.8,2021-12-01
781,34916.0,WNGU080608 (XNEX080608-ME09 AX325U),10.0,34.9,349.0,2021-12-01
782,402083.0,"MACHO MAQUINA DIN 371 M8 X 1,25 SFT TIN",1.0,63.04,63.04,2021-12-01
783,402063.0,MACHO MAQUINA DIN 371 M6 X 1 SFT TIN,1.0,41.06,41.06,2021-12-01
784,100.110.5324,TNMG160408L-SV-GP1225,20.0,13.61,272.2,2021-12-01
785,132B,FRESA TOROIDAL 45HRC 4C D=10MMX25X10X75 R0.5,1.0,101.0,101.0,2021-12-01
786,100.110.6362,WNMA080412-GK1115,9.0,16.33,146.97,2021-12-01
787,100.110.0909,CCMT120404-GP-GP1225,9.0,15.28,137.52,2021-12-01
788,34649.0,CNMG120404-TM AX425P,10.0,14.5,145.0,2021-12-01
789,41610.0,BITS HTOM QD. 5/ 8 X 6 HSS.CO UNI,1.0,131.49,131.49,2021-12-01
790,PEBRP06005U23V,UP210-RH4-06005A TOROIDAL 4C D=6X20X100X6 R0.5,4.0,80.07,320.28,2021-12-01
791,100.110.6581,WNMG080408-GM-GP1115,10.0,15.7,157.0,2021-12-01
792,100.150.0009,GKEL2020-3T18DA - ESQ GKD 3,1.0,110.16,110.16,2021-12-01
793,100.150.0018,GKEL2525-2T14DA - ESQ GKD 2,1.0,123.25,123.25,2021-12-01
794,S12ML,S12M SCLCL 09 - INT ESQ CCMT09T3,1.0,80.0,80.0,2021-12-01
0,3101 - 311050,"BROCA 10,50MM DIN 338N HSS",22.61,3.0,67.83,2022-02-01
1,3681081.0,CHAVE TORX 10 - 12749726200,15.97,1.0,15.97,2022-02-01
2,T15000,CHAVE TORX 15,4.0,18.0,72.0,2022-02-01
3,T20000,CHAVE TORX 20,2.5,10.0,25.0,2022-02-01
4,T60000,CHAVE TORX 6,3.8,12.0,45.6,2022-02-01
5,T70000,CHAVE TORX 7,3.8,15.0,57.0,2022-02-01
6,T90000,CHAVE TORX 9,4.0,10.0,40.0,2022-02-01
7,2559805.0,CNMA120412 HK1500,13.44,9.0,120.96,2022-02-01
8,1915.0,"PINCA DMC08 3,00MM  (KOJEX)",182.71,1.0,182.71,2022-02-01
9,1793.0,PORTA PINCA BT 40 X DMC 06 *** USADO *** (L=90MM) (L1=45MM)-30.000RPM (KOJEX),513.74,1.0,513.74,2022-02-01
10,3851013.0,"TDM1928UPM WU25PD INSERTO TDM1 D=19,28",228.24,2.0,456.48,2022-02-01
11,3849113.0,TDM1680UPM WU25PD INSERTO TDM1 D=16.80,204.56,1.0,204.56,2022-02-01
12,152.0,FRESA ESFERICA 55HRC 2C D=1X4X50X2,23.65,4.0,94.6,2022-02-01
13,18146.0,F-C.G.P. 170.38.820 (CJTO GRAMPO PARAFUSO),34.0,6.0,204.0,2022-02-01
14,5540401.0,FRESA RETA 55HRC 4C D=4X15X75 H4,36.94,1.0,36.94,2022-02-01
15,TNMG160412-GR,TNMG160412-GR WS8125,14.0,10.0,140.0,2022-02-01
16,SPMG05,SPMG050204-DG WS5231,18.0,4.0,72.0,2022-02-01
17,30050.0,M200D50Z04F22 D=50 Z=4 RNPJ12,100.0,13.0,1300.0,2022-02-01
18,6143.0,SUPORTE HNMU09 D=80 Z6 L50 FC27 45° (M1200),485.0,1.0,485.0,2022-02-01
19,PTM4X10,PARAFUSO TORX M4 X 10,1.5,40.0,60.0,2022-02-01
20,1163.0,PINO FIXACAO BT 40 - 45G - SEM REFRIGERACAO INTERNA,18.45,8.0,147.6,2022-02-01
21,4172623.0,TNMP160408 WS25PT,17.39,4.0,69.56,2022-02-01
22,1918.0,"PINCA DMC08 8,00MM (KOJEX)",182.71,1.0,182.71,2022-02-01
23,1917.0,"PINCA DMC08 6,00MM (KOJEX)",182.17,1.0,182.17,2022-02-01
24,333125.0,"BROCA DE CENTRO - DIN 333A - 1,25X3,15MM",5.32,2.0,10.64,2022-02-01
25,3101 - 310250,"BROCA 2,50MM DIN 338N HSS",1.92,1.0,1.92,2022-02-01
26,3850907.0,TDM085R5SCF12M WG,494.18,1.0,494.18,2022-02-01
27,20929.0,MTJNL 2020 K16 - EXT ESQ TNMG1604,50.0,1.0,50.0,2022-02-01
28,"PTM2,5X6","PARAFUSO TORX M2,5 X 6",1.5,97.0,145.5,2022-02-01
29,2653125.0,HN44105522021S ESF 2C 15° HN7151 D=5X6X50X5RT,98.72,8.0,789.76,2022-02-01
30,3101 - 310390,"BROCA 3,90MM DIN 338N HSS",2.99,6.0,17.94,2022-02-01
31,CA3,CHAVE ALLEN 3MM,3.0,5.0,15.0,2022-02-01
32,CA25,CHAVE ALLEN 2.5MM,3.0,6.0,18.0,2022-02-01
33,CA5,CHAVE ALLEN 5MM,3.0,2.0,6.0,2022-02-01
34,CA4,CHAVE ALLEN 4MM,3.0,6.0,18.0,2022-02-01
35,7619.0,MCH MQ M 250/2 M 08 X 1.25 OX,64.99,1.0,64.99,2022-02-01
36,7611.0,MCH MQ M 250/2 M 04 X 0.7 OX,48.45,1.0,48.45,2022-02-01
37,7582.0,MCH MQ M 250/2 M 05 X 0.8 OX,53.3,1.0,53.3,2022-02-01
38,7615.0,MCH MQ M 250/2 M 06 X 1 OX,56.34,1.0,56.34,2022-02-01
39,3563.0,SUPORTE APKT0602 D=12 Z2 H11 L130,171.0,2.0,342.0,2022-02-01
40,4143978.0,VDS201A07500 WU25PD D=7.5 3XD SEM REFRI,102.78,6.0,616.68,2022-02-01
41,4143955.0,VDS201A05800 WU25PD D=5.8 3XD SEM REFRI,93.95,1.0,93.95,2022-02-01
42,3859336.0,"BDMT070308ER-ML TN6430 R0,8",20.63,20.0,412.6,2022-02-01
43,4144501.0,VDS201A16500 WU25PD D=16.5 3XD SEM REFRI,368.24,1.0,368.24,2022-02-01
44,PTM2X5,PARAFUSO TORX M2 X 5,1.5,41.0,61.5,2022-02-01
45,3607302.0,NG3M350RK TN6025,29.07,2.0,58.14,2022-02-01
46,3607515.0,NG3M325RK TN6025,23.53,2.0,47.06,2022-02-01
47,6171557.0,TCF160R3SL25MB WTB TOP CUT FOUR D=16 3XD,430.0,1.0,430.0,2022-02-01
48,3102 - 321100,"BROCA 11,00MM DIN 338N HSS",29.32,4.0,117.28,2022-02-01
49,4166436.0,CNMG1204127N TN20K,17.29,4.0,69.16,2022-02-01
50,2029266.0,12147549000 W CHAVE TORX T7,15.07,2.0,30.14,2022-02-01
51,2018429.0,3ER15ISO TN6025,31.63,10.0,316.3,2022-02-01
52,837.0,GRAMPO FIXACAO LATERAL M 12 - (PAR),324.0,1.0,324.0,2022-02-01
53,3101 - 310380,"BROCA 3,80MM DIN 338N HSS",3.77,3.0,11.31,2022-02-01
54,2952526.0,CNGA120404T02020 CW2015,22.43,1.0,22.43,2022-02-01
55,3101 - 310450,"BROCA 4,50MM DIN 338N HSS",4.27,13.0,55.51,2022-02-01
56,2256496.0,7N2202021RJ RETA 2C 30° D=2X4X16X50 LONG NECK,104.73,1.0,104.73,2022-02-01
57,1/8MAN,MACHO 1/8 *MANUAL C/3 PÇS,33.06,1.0,33.06,2022-02-01
58,3477329.0,70N716006MT RETA 6C 20° X-FEED D=16X16X48X110,591.07,1.0,591.07,2022-02-01
59,3101 - 320360,BROCA 1/4'' MM DIN 338N HSS,5.77,5.0,28.85,2022-02-01
60,3101 - 311150,"BROCA 11,50MM DIN 338N HSS",22.23,4.0,88.92,2022-02-01
61,3101 - 310880,"BROCA 8,80MM DIN 338N HSS",13.18,4.0,52.72,2022-02-01
62,3101 - 310950,"BROCA 9,50MM DIN 338N HSS",17.73,1.0,17.73,2022-02-01
63,1146.0,CHAVE ER-11 - PARA PORCA TIPO M CASTELO,21.26,1.0,21.26,2022-02-01
64,6101 - 104010,"MACHO M4 X 0,70MM*MANUAL C/3 PÇS - OSG",85.62,1.0,85.62,2022-02-01
65,6425362.0,XNPU100408SRMM WS40PM,23.35,5.0,116.75,2022-02-01
66,32ER020,32ER020M ER D=2,38.67,2.0,77.34,2022-02-01
67,19154.0,F-CALCO 5322.331.06 (MWLNL 2020 06),4.0,5.0,20.0,2022-02-01
68,98574RD,M170D032Z02H25L150 RDPX1204,110.0,2.0,220.0,2022-02-01
69,1148.0,CHAVE ER-32 - PARA PORCA TIPO T2 (4 PONTAS),34.68,1.0,34.68,2022-02-01
70,1174.0,5512.090.1 BUCHA 16 /VBMT 16,9.0,1.0,9.0,2022-02-01
71,1655150.0,400116006RT ESF 2C 30° D=16X16X89X32,215.66,7.0,1509.62,2022-02-01
72,2967620.0,17066212000 TN2525 ESF 2C 30° D=12X12X75X12,125.17,3.0,375.51,2022-02-01
73,3607151.0,NG2M140RK TN6010,28.12,10.0,281.2,2022-02-01
74,20068.0,M17OD032Z03M16 RDPX12T3,180.0,1.0,180.0,2022-02-01
75,1656296.0,402404001RT RETA 4C 30° D=4X4X31X75,61.38,1.0,61.38,2022-02-01
76,20941.0,MWLNR 2020 K08 - EXT DIR WNMG0804,110.0,3.0,330.0,2022-02-01
77,3869580.0,CNGN120416T01020 CW3020,33.45,9.0,301.05,2022-02-01
78,5530254.0,FRESA ESFERICA 55HRC 2C D=2.5X5X50 H4,28.37,5.0,141.85,2022-02-01
79,3781765.0,CPGT04T1043 TN7135,20.41,10.0,204.1,2022-02-01
80,3852770.0,MWLNR 2525 M06 - EXT DIR WNMG0604,110.0,1.0,110.0,2022-02-01
81,21300.0,MTJNR 2525 M16 - EXT DIR TNMG1604,110.0,3.0,330.0,2022-02-01
82,21298.0,MTJNL 2525 M16 - EXT ESQ TNMG1604,90.0,1.0,90.0,2022-02-01
83,3852768.0,MWLNL 2525 M06 - EXT ESQ WNMG0604,100.0,1.0,100.0,2022-02-01
84,5550303.0,FRESA TOROIDAL 55HRC 4C D=3X8X50 H4 R0.5,37.38,1.0,37.38,2022-02-01
85,1149.0,CHAVE ER-40 - PARA PORCA TIPO T2 (4 PONTAS),37.87,3.0,113.61,2022-02-01
86,640.0,FRESA RETA 55HRC 2C D=4X4X50X11,26.27,2.0,52.54,2022-02-01
87,2047689.0,MTJNR 2020 K16 - EXT DIR TNMG1604,110.0,4.0,440.0,2022-02-01
88,5550400.0,FRESA TOROIDAL 55HRC 4C D=4X10X50 H4 R0.5,37.38,3.0,112.14,2022-02-01
89,5550600.0,FRESA TOROIDAL 55HRC 4C D=6X15X50 H6 R0.5,59.65,1.0,59.65,2022-02-01
90,5560601.0,FRESA TOROIDAL 55HRC 4C D=6X6X75X15 R0.5,60.5,1.0,60.5,2022-02-01
91,15070300000610.0,PORTA FERR TIPO SUPORTE PARA BEDAME REF GHMR 20,1500.0,3.0,4500.0,2022-02-01
92,3101 - 310220,"BROCA 2,20MM DIN 338N HSS",1.7,7.0,11.9,2022-02-01
93,28477.0,DGTR 20B 3D40 - DIR DGN3,110.0,1.0,110.0,2022-02-01
94,40ER030,40ER030M ER D=3,33.69,2.0,67.38,2022-02-01
95,680012H11,M6800D012Z02H11L120 BDMT0703,115.0,1.0,115.0,2022-02-01
96,2262.0,PORTA FRESA ROSCADO BT 40 X M 12 (L=152MM) (L1=125MM)- 12.000RPM,237.13,1.0,237.13,2022-02-01
97,28472.0,DGTR 20B 2D35 - DIR DGN2,110.0,1.0,110.0,2022-02-01
98,23478.0,SER 2525 M16 - EXT DIR 16ER,110.0,1.0,110.0,2022-02-01
99,890.0,MWLNL 2020 K08 - EXT ESQ WNMG0804,100.0,1.0,100.0,2022-02-01
100,4170499.0,WNMG080408ML WP25CT,21.95,2.0,43.9,2022-02-01
101,4170533.0,WNMG080408UR WP25CT,21.95,3.0,65.85,2022-02-01
102,5510600.0,FRESA ESFERICA MICRO 2C D=0.6X1XX50 H4,47.5,1.0,47.5,2022-02-01
103,19155.0,5322.331.07 CALÇO MWLNR 08,8.0,1.0,8.0,2022-02-01
104,2968513.0,TDS503A04800 WU25PD D=4.8 8XD COM REFRI,348.74,2.0,697.48,2022-02-01
105,422.0,FRESA RETA 55HRC 4C D=1X4X50X3,23.65,4.0,94.6,2022-02-01
106,5551000.0,FRESA TOROIDAL 55HRC 4C D=10X10X75X25 R0.5,153.0,3.0,459.0,2022-02-01
107,5550204.0,FRESA TOROIDAL 55HRC 4C D=2X4X50X6 R0.5,37.38,14.0,523.32,2022-02-01
108,5550300.0,FRESA TOROIDAL 55HRC 4C D=3X8X50 H3 R0.5,34.61,4.0,138.44,2022-02-01
109,28484.0,DGTR 25B 2D35 - DIR DGN2,110.0,1.0,110.0,2022-02-01
110,1985548.0,402116006RT ESF 2C 30° D=16X16X150X75,347.24,2.0,694.48,2022-02-01
111,19588.0,S12M SCLCR 06 - INT DIR CCMT0602,98.0,1.0,98.0,2022-02-01
112,MT1603,MT1603 CALÇO TNMG16,4.0,9.0,36.0,2022-02-01
113,5530205.0,FRESA ESFERICA 55HRC 2C D=2X4X75 H4,32.8,4.0,131.2,2022-02-01
114,T80000,CHAVE TORX 8,3.8,16.0,60.8,2022-02-01
115,"PTM3,5X10","PARAFUSO TORX M3,5 X 10",1.5,27.0,40.5,2022-02-01
116,3102 - 320750,"BROCA 7,50MM DIN 338N HSS",8.58,1.0,8.58,2022-02-01
117,4143982.0,VDS201A07800 WU25PD D=7.8 3XD SEM REFRI,102.78,2.0,205.56,2022-02-01
118,3857.0,MORSA PRECISAO ABERT. 160MM/320MM - HVV-4,3604.95,1.0,3604.95,2022-02-01
119,28487.0,DGTR 25B 3D40 - DIR DGN3,110.0,1.0,110.0,2022-02-01
120,3101 - 310400,"BROCA 4,00MM DIN 338N HSS",4.05,9.0,36.45,2022-02-01
121,3102 - 320420,"BROCA 4,20MM DIN 338N HSS",4.98,1.0,4.98,2022-02-01
122,3102 - 320500,"BROCA 5,00MM DIN 338N HSS",5.85,5.0,29.25,2022-02-01
123,3101 - 310550,"BROCA 5,50MM DIN 338N HSS",4.98,1.0,4.98,2022-02-01
124,3101 - 310600,"BROCA 6,00MM DIN 338N HSS",7.21,7.0,50.47,2022-02-01
125,3101 - 310280,"BROCA 2,80MM DIN 338N HSS",2.95,7.0,20.65,2022-02-01
126,3101 - 310200,"BROCA 2,00MM DIN 338N HSS",2.97,5.0,14.85,2022-02-01
127,3101 - 310170,"BROCA 1,70MM DIN 338N HSS",4.02,7.0,28.14,2022-02-01
128,744.0,FRESA RETA 55HRC 4C D=1X3X50X3,26.02,2.0,52.04,2022-02-01
129,3101 - 310120,"BROCA 1,20MM DIN 338N HSS",5.28,7.0,36.96,2022-02-01
130,"PTM3,5X8","PARAFUSO TORX M3,5 X 8",1.65,10.0,16.5,2022-02-01
131,1241.0,"ADAPTADOR PARA MANDRIL TAM. 1 -  6,00 X  4,90 - (M8)  -  6,00 X  4,90 - (M8)",183.06,1.0,183.06,2022-02-01
132,202016.0,SER 2020 K16 - EXT DIR 16ER,100.0,1.0,100.0,2022-02-01
133,3484756.0,70N706002MT RETA 6C 20° X-FEED D=6X6X18X63,234.86,1.0,234.86,2022-02-01
134,3101 - 310310,"BROCA 3,10MM DIN 338N HSS",3.82,4.0,15.28,2022-02-01
135,3101 - 310510,"BROCA 5,10MM DIN 338N HSS",5.86,1.0,5.86,2022-02-01
136,3102 - 320800,"BROCA 8,00MM DIN 338N HSS",12.53,1.0,12.53,2022-02-01
137,3101 - 311180,"BROCA 11,80MM DIN 338N HSS",30.8,2.0,61.6,2022-02-01
138,3101 - 311250,"BROCA 12,50MM DIN 338N HSS",25.13,4.0,100.52,2022-02-01
139,20940.0,MWLNR 2020 K06 - EXT DIR WNMG0604,100.0,1.0,100.0,2022-02-01
140,3101 - 311450,"BROCA 14,50MM DIN 338N HSS",83.2,1.0,83.2,2022-02-01
141,1175225.0,"193.281 PARAFUSO TCF M2X4,5",6.41,7.0,44.87,2022-02-01
142,4540600.0,FRESA RETA 45HRC 4C D=6X15X50 H6,27.76,1.0,27.76,2022-02-01
143,375120.0,BROCA MD D=12.0X71X118 5XD S/RI DIN 6537L,361.0,2.0,722.0,2022-02-01
144,3101 - 310700,"BROCA 7,00MM DIN 338N HSS",9.44,5.0,47.2,2022-02-01
145,3101 - 311200,"BROCA 12,00MM DIN 338N HSS",33.8,1.0,33.8,2022-02-01
146,3102 - 321350,"BROCA 13,50MM DIN 338N HSS",85.83,3.0,257.49,2022-02-01
147,4171407.0,TNMG110304ML WK20CT,11.55,2.0,23.1,2022-02-01
148,1602544.0,401112005RT ESF 2C 30° D=12X12X100X45,171.44,6.0,1028.64,2022-02-01
149,1147.0,CHAVE ER-25 - PARA PORCA TIPO T2 (4 PONTAS),31.76,1.0,31.76,2022-02-01
150,13645.0,M690D040Z4ERM16SD1204 WBR D=40 Z=4 SDMT1204,205.0,2.0,410.0,2022-02-01
151,4158514.0,GT225025 WP31MG MACHO M10X1,313.55,1.0,313.55,2022-02-01
152,32ER190,32ER190M ER D=19,26.37,4.0,105.48,2022-02-01
153,3101 - 310100,"BROCA 1,00MM DIN 338N HSS",4.87,10.0,48.7,2022-02-01
154,3607299.0,NG2M120RK TN6025,28.0,5.0,140.0,2022-02-01
155,3606929.0,NR2M075R TN6010,27.49,5.0,137.45,2022-02-01
156,00173C,"PORTA PINCA BT 40 X ER-40 (L1=70,00MM) - 12.000RPM",126.4,10.0,1264.0,2022-02-01
157,5550154.0,FRESA TOROIDAL 55HRC 4C D=1.5X6X50 H4 R0.5,34.61,4.0,138.44,2022-02-01
158,3577930.0,"BDMT11T304ER-MS TN6425 R0,4",22.91,5.0,114.55,2022-02-01
159,4170537.0,RCMT0803M0 WP25CT,21.53,10.0,215.3,2022-02-01
160,1946.0,PORTA PINCA BT 40 X DMC 08 (L= 90MM) (L1= 53MM)- 30.000RPM (KOJEX),579.12,2.0,1158.24,2022-02-01
161,32ER150,32ER150M ER D=15,26.37,1.0,26.37,2022-02-01
162,32ER160,32ER160M ER D=16,26.37,1.0,26.37,2022-02-01
163,203.0,PORCA ER-40 T2,39.91,1.0,39.91,2022-02-01
164,1245.0,"ADAPTADOR PARA MANDRIL TAM. 1 - 11,00 X  9,00 - (M14 - G1/4 - 9/16)",183.06,1.0,183.06,2022-02-01
165,5542641.0,TCF120412FPV36 WU40PH,33.1,3.0,99.3,2022-02-01
166,1465.0,"BUCHA REDUCAO VDI 32 X 25,00MM",96.34,1.0,96.34,2022-02-01
167,100.110.5356,TNMG160408R-SV-GP1120,12.23,30.0,366.9,2022-02-01
168,3852767.0,MWLNL 2020 K06 - EXT ESQ WNMG0604,89.0,1.0,89.0,2022-02-01
169,40ER160,40ER160M ER D=16,33.69,1.0,33.69,2022-02-01
170,178.0,"CABECOTE BROQUEADOR DIAM.  50,00MM - CAPAC. 10,00 A 125,00MM",298.9,2.0,597.8,2022-02-01
171,2558654.0,"44315912 PN120 (ROSCA INTERNA 60º  ATÉ 3,00)",11.93,4.0,47.72,2022-02-01
172,333315.0,"BROCA DE CENTRO - DIN 333A - 3,15X8,00MM",15.06,4.0,60.24,2022-02-01
173,5880431.0,40110400T019.. ESF 2C 30° D=4X4X63X19 *,43.46,2.0,86.92,2022-02-01
174,5826086.0,40040150T004.. RETA 4C 30° D=1.5X3X38X4 *,29.11,6.0,174.66,2022-02-01
175,5880445.0,40111200T045.. ESF 2C 30° D=12X12X100X45 *,111.5,5.0,557.5,2022-02-01
176,2743597.0,FRESA ESFERICA 45HRC 2C D=4X6X76X12 *,35.0,3.0,105.0,2022-02-01
177,3101 - 310980,"BROCA 9,80MM DIN 338N HSS",20.32,2.0,40.64,2022-02-01
178,5873531.0,40021600T056 RETA 2C 30° D=16X16X110X56,266.88,1.0,266.88,2022-02-01
179,5880411.0,40011600T032 ESF 2C 30° D=16X16X89X32,331.62,5.0,1658.1,2022-02-01
180,3820.0,"MACHO M3 X 0,50MM*MANUAL C/3 PÇS - OSG",85.62,1.0,85.62,2022-02-01
181,3577936.0,"BDMT11T308ER-ML TN6405 R0,8",22.91,5.0,114.55,2022-02-01
182,3607433.0,NR2M150L TN6025,27.38,2.0,54.76,2022-02-01
183,MSP513,MCT513 PINO WNMG06,5.0,2.0,10.0,2022-02-01
184,719.0,HASTE CONICA PARA MANDRIL CM 5 X ENCAIXE B24,56.75,1.0,56.75,2022-02-01
185,3503 - 300070,"BROCA DE CENTRO - DIN 333A - 5,00X12,5MM",60.59,2.0,121.18,2022-02-01
186,19085.0,F-PINO 5313.021.02 - TNMG16,24.0,2.0,48.0,2022-02-01
187,6640.0,5322.270.01 SVJ16,10.0,1.0,10.0,2022-02-01
188,6337898.0,40140600T028R100 TIALN TORO 4C D=6X6X28X75 R1.0,52.67,3.0,158.01,2022-02-01
189,4148236.0,VDS202A09200 WU25PD D=9.2 5XD SEM REFRI,162.68,2.0,325.36,2022-02-01
190,25874.0,SIR 0016 16 - INT DIR 16IR,100.0,2.0,200.0,2022-02-01
191,6568514.0,024111-000080 K10F-DIA ESF 2C 20° D=8X8X44X80X8,325.16,4.0,1300.64,2022-02-01
192,MWLNL25M08,MWLNL 2525 M08 - EXT ESQ WNMG0804,100.0,1.0,100.0,2022-02-01
193,3413.0,"PINCA C-20 16,00MM - PORTA PINCA AUTO APERTO",85.2,1.0,85.2,2022-02-01
194,3101 - 310640,"BROCA 6,40MM DIN 338N HSS",7.15,6.0,42.9,2022-02-01
195,206B,FRESA ESFERICA 55HRC 2C D=1.5MMX2X4X50,21.0,5.0,105.0,2022-02-01
196,3628.0,"HASTE PARALELA PARA MANDRIL 25,00MM X B16",35.72,1.0,35.72,2022-02-01
197,MWLNR25M08,MWLNR 2525 M08 - EXT DIR WNMG0804,100.0,2.0,200.0,2022-02-01
198,3101 - 320620,BROCA 1/2MM DIN 338N HSS,24.13,4.0,96.52,2022-02-01
199,PTM4X8,PARAFUSO TORX M4 X 8,1.65,7.0,11.55,2022-02-01
200,675.0,FRESA RETA 55HRC 4C D=2X8X50 H6,38.5,2.0,77.0,2022-02-01
201,1906441.0,MS1966 - M3X8,8.59,5.0,42.95,2022-02-01
202,"PTM4,5X10","PARAFUSO TORX M4,5 X 10",2.0,4.0,8.0,2022-02-01
203,PTM5X10,PARAFUSO TORX M5 X 10,1.98,15.0,29.7,2022-02-01
204,533.0,FRESA TOROIDAL 55HRC 4C D=5X5X50X13 R0.5,41.0,1.0,41.0,2022-02-01
205,680D32150,M680D032Z04H25L150 XDMT0903,200.0,3.0,600.0,2022-02-01
206,3101 - 310180,"BROCA 1,80MM DIN 338N HSS",1.92,7.0,13.44,2022-02-01
207,3101 - 310240,"BROCA 2,40MM DIN 338N HSS",1.74,7.0,12.18,2022-02-01
208,3101 - 310290,"BROCA 2,90MM DIN 338N HSS",2.24,5.0,11.2,2022-02-01
209,333400.0,"BROCA DE CENTRO - DIN 333A - 4,00X10,0MM",19.26,10.0,192.6,2022-02-01
210,2024243.0,S25T SCLCR 09 - INT DIR CCMT09T3,166.5,1.0,166.5,2022-02-01
211,5880444.0,40011200T025.. ESF 2C 30° D=12X12X76X25 *,98.65,9.0,887.85,2022-02-01
212,5880426.0,40010150T005.. ESF 2C 30° D=1.5X3X38X5 *,34.93,1.0,34.93,2022-02-01
213,5880438.0,40010800T020.. ESF 2C 30° D=8X8X63X20 *,57.05,4.0,228.2,2022-02-01
214,5880441.0,40011000T022.. ESF 2C 30° D=10X10X76X22 *,77.37,3.0,232.11,2022-02-01
215,5880442.0,40111000T032.. ESF 2C 30° D=10X10X89X32 *,83.82,1.0,83.82,2022-02-01
216,5880448.0,40011600T032.. ESF 2C 30° D=16X16X89X32 *,276.35,5.0,1381.75,2022-02-01
217,2743595.0,FRESA ESFERICA 45HRC 2C D=5X6X76X14 *,35.0,3.0,105.0,2022-02-01
218,4148195.0,VDS202A06200 WU25PD D=6.2 5XD SEM REFRI,124.37,1.0,124.37,2022-02-01
219,3101 - 310820,"BROCA 8,20MM DIM 338N HSS",12.07,1.0,12.07,2022-02-01
220,3101 - 310480,"BROCA 4,80MM DIN 338N HSS",3.41,3.0,10.23,2022-02-01
221,120543.0,DGTR 10B 2D30 - DIR DGN2,100.0,3.0,300.0,2022-02-01
222,3101 - 310870,"BROCA 8,70MM DIN 338N HSS",15.87,4.0,63.48,2022-02-01
223,3101 - 310890,"BROCA 8,90MM DIN 338N HSS",11.0,3.0,33.0,2022-02-01
224,3102 - 321020,"BROCA 10,20MM DIN 338N HSS",25.35,4.0,101.4,2022-02-01
225,19301.0,"5513.020.18 (M4X0,5 - T15) P/ SIR/SIL 22",11.0,1.0,11.0,2022-02-01
226,TB41108,"BROCA 5,00MM DIN 340N TW204 (132X87)",35.38,1.0,35.38,2022-02-01
227,3101 - 310570,"BROCA 5,70MM DIN 338N HSS",4.38,7.0,30.66,2022-02-01
228,100.150.0020,GKEL2525-3T18DA - ESQ GKD 3,123.25,1.0,123.25,2022-02-01
229,32ER090,32ER090M ER D=9,26.37,2.0,52.74,2022-02-01
230,1968107.0,401014014RT ESF 4C 30° D=14X14X63X20,59.23,5.0,296.15,2022-02-01
231,3101 - 310860,"BROCA 8,60MM DIN 338N HSS",11.86,2.0,23.72,2022-02-01
232,1656900.0,463301200RT RETA 3C 30° D=1.2X3X38X2 MICRO,35.09,1.0,35.09,2022-02-01
233,521.0,FRESA TOROIDAL 45HRC 4C D=10X10X25X75 R2,83.0,1.0,83.0,2022-02-01
234,130B,FRESA TOROIDAL 45HRC 4C D=8MMX20X8X60 R0.5,63.0,2.0,126.0,2022-02-01
235,2278.0,PORTA FRESA ROSCADO SK 40 X M 16 (L= 94MM) (L1= 75MM)- 12.000RPM,253.9,1.0,253.9,2022-02-01
236,5530300.0,FRESA ESFERICA 55HRC 2C D=3X6X50 H3,28.37,8.0,226.96,2022-02-01
237,6172450.0,"VTSFT-TC6512 WU41EG M5X0,8 DIN 376 6H C FURO CEGO",63.0,2.0,126.0,2022-02-01
238,6172496.0,"VTSFT-TC6550 WU41EG M10X1,5 DIN 371 6H C FURO CEGO",92.24,3.0,276.72,2022-02-01
239,2006991.0,TCGT110204AL1 HWK10,18.54,9.0,166.86,2022-02-01
240,4551204.0,FRESA TOROIDAL 45HRC 2C D=12X12X75X30 R0.5,122.18,1.0,122.18,2022-02-01
241,5606.0,170.5.851 R CALÇO P/ KNUX-R,14.9,2.0,29.8,2022-02-01
242,20959.0,PCLNL 2020 K12,130.0,1.0,130.0,2022-02-01
243,02091P,"PORTA PINCA BT 50 X ER-32 (L1=100,00MM) - 12.000RPM",385.34,8.0,3082.72,2022-02-01
244,4056187.0,M370D032Z04M16WO08 D=32 Z=4 M16 WOEJ0804 ROSCADO,769.88,1.0,769.88,2022-02-01
245,3772.0,PINO ADAPTADOR BT 50 PARA ISO 50 (DIN2080),42.76,1.0,42.76,2022-02-01
246,1445.1 103052,FRESA DE TOPO D=15 -327 B N LONGA,135.06,1.0,135.06,2022-02-01
247,5202 - 504024,"ALARGADOR 8,00MM MAQUINA DIN 212D H7",52.59,1.0,52.59,2022-02-01
248,19138.0,5322.234.01 CNMG12,6.3,4.0,25.2,2022-02-01
